time_step,bearing_temp,engine_speed,engine_load,lub_oil_inlet_temp,lub_oil_pressure,axial_vibration,engine_st_aft_brg_temp1,engine_intermed_shaft_brg_temp,cooling_water_temp,engine_air_temp,status,draft_fore,draft_aft,vs,relative_wind_speed,energy_efficiency_index,rudder_angle,depth
0.287499,0.638210,0.935264,0.669105,0.408505,0.945302,0.860788,0.840821,0.709987,0.710538,0.833219,1.000000,0.861030,0.965859,0.871850,0.452137,0.889154,0.507242,
0.287510,0.638905,0.936429,0.667381,0.403029,0.945031,0.861671,0.841321,0.710819,0.708963,0.831648,1.000000,0.858491,0.964635,0.875292,0.457520,0.889178,0.503145,
0.287522,0.638899,0.933822,0.668448,0.400702,0.944726,0.862513,0.841605,0.710463,0.711698,0.829820,1.000000,0.858001,0.960134,0.874325,0.463899,0.891979,0.500865,
0.287534,0.638509,0.934950,0.672618,0.411333,0.944519,0.861846,0.842553,0.710814,0.710008,0.833295,0.998157,0.863245,0.959385,0.869893,0.455556,0.889850,0.496842,
0.287546,0.638862,0.933818,0.671855,0.400138,0.942897,0.863143,0.840268,0.709238,0.708228,0.832225,0.998473,0.862443,0.965254,0.873142,0.419276,0.889631,0.496492,
0.287557,0.638273,0.936143,0.666708,0.394883,0.947196,0.864986,0.840960,0.706748,0.709613,0.830204,0.999454,0.865471,0.969253,0.879727,0.460479,0.889682,0.495889,
0.287569,0.638315,0.934523,0.667555,0.393937,0.945788,0.863189,0.840905,0.710082,0.709037,0.831833,1.000000,0.856015,0.968058,0.879177,0.463398,0.891186,0.494018,
0.287581,0.637625,0.936506,0.665570,0.395928,0.944998,0.864934,0.841054,0.708244,0.709148,0.833166,0.998773,0.862171,0.967860,0.882852,0.462101,0.891110,0.490922,
0.287593,0.638118,0.937152,0.665087,0.394238,0.945449,0.863247,0.841638,0.707458,0.709912,0.832691,1.000000,0.859692,0.969330,0.887683,0.468786,0.891420,0.498790,
0.287604,0.638652,0.935676,0.666219,0.394099,0.944931,0.859935,0.840255,0.710680,0.709879,0.832412,1.000000,0.864606,0.972738,0.884177,0.476063,0.890961,0.498938,
0.287616,0.639963,0.934713,0.671614,0.394481,0.944527,0.860481,0.840830,0.709186,0.710938,0.831095,1.000000,0.865972,0.957523,0.873074,0.491615,0.892758,0.492609,
0.287628,0.640521,0.934738,0.679250,0.394251,0.944165,0.867233,0.842766,0.709201,0.710267,0.833019,0.999620,0.864188,0.966867,0.864474,0.481734,0.891152,0.489575,
0.287640,0.639280,0.936346,0.677105,0.394115,0.943740,0.868226,0.839861,0.710036,0.710667,0.832187,0.999081,0.864083,0.968929,0.860894,0.469729,0.890348,0.497618,
0.287652,0.638416,0.934223,0.677583,0.402494,0.946515,0.870424,0.840854,0.709011,0.709692,0.832147,0.999811,0.863250,0.962264,0.861636,0.466001,0.891494,0.495491,
0.287663,0.638508,0.933002,0.678870,0.410888,0.944752,0.870149,0.841019,0.707777,0.710727,0.831964,0.999556,0.867219,0.967487,0.859153,0.455854,0.892623,0.498828,
0.287675,0.639768,0.935531,0.681142,0.409883,0.945415,0.866393,0.840085,0.708186,0.708290,0.831474,1.000000,0.862819,0.971205,0.859856,0.451281,0.892352,0.496372,
0.287687,0.640314,0.934890,0.679438,0.410467,0.943513,0.873339,0.841604,0.710046,0.710684,0.831268,0.998748,0.870155,0.964119,0.853891,0.450980,0.892070,0.498064,
0.287699,0.640492,0.934895,0.681340,0.410706,0.943779,0.871093,0.839143,0.707591,0.710074,0.835453,0.999702,0.860815,0.966896,0.856145,0.478335,0.891910,0.497633,
0.287710,0.637606,0.933748,0.683440,0.410935,0.946590,0.868563,0.840386,0.708622,0.710227,0.835508,1.000000,0.866684,0.966740,0.855090,0.457617,0.893650,0.497176,
0.287722,0.637671,0.935238,0.681279,0.408317,0.945701,0.871949,0.838558,0.707065,0.710583,0.831394,1.000000,0.862140,0.965009,0.861480,0.455971,0.892179,0.494914,
0.287734,0.638937,0.935583,0.682114,0.409175,0.945349,0.871344,0.840307,0.707194,0.711391,0.830413,1.000000,0.867166,0.958156,0.861075,0.484569,0.891468,0.497079,
0.287746,0.646849,0.936191,0.682455,0.410868,0.944350,0.873537,0.839746,0.708749,0.709384,0.830485,0.999445,0.868109,0.967180,0.853176,0.457179,0.890249,0.504427,
0.287758,0.645645,0.936043,0.685325,0.410335,0.944838,0.872276,0.842088,0.709167,0.713271,0.831959,0.998834,0.864102,0.968274,0.851270,0.439219,0.891433,0.502130,
0.287769,0.644405,0.935664,0.689096,0.411268,0.944522,0.871354,0.839020,0.710387,0.710613,0.832521,0.998364,0.868027,0.964508,0.850585,0.473068,0.891254,0.498042,
0.287781,0.645061,0.934596,0.685587,0.411222,0.944550,0.874967,0.839001,0.711129,0.709146,0.832296,1.000000,0.868601,0.969006,0.850348,0.470436,0.891233,0.500251,
0.287793,0.646621,0.934495,0.687746,0.400789,0.945277,0.875066,0.838832,0.711117,0.710445,0.831752,1.000000,0.865027,0.968953,0.850721,0.457868,0.890989,0.498919,
0.287805,0.644407,0.934151,0.685789,0.394651,0.944245,0.871935,0.840246,0.709510,0.709389,0.830017,0.998539,0.870726,0.969449,0.854345,0.463012,0.891518,0.495058,
0.287816,0.645002,0.935289,0.688036,0.393245,0.945692,0.868974,0.840733,0.709300,0.709069,0.834365,1.000000,0.866412,0.967180,0.855591,0.464850,0.891004,0.495125,
0.287828,0.645338,0.935389,0.686296,0.392378,0.943965,0.875729,0.841923,0.709679,0.710318,0.832071,0.998554,0.871068,0.971441,0.860387,0.458447,0.891056,0.488520,
0.287840,0.645068,0.934780,0.682749,0.403917,0.944406,0.873274,0.840679,0.708950,0.711639,0.830532,0.998301,0.866153,0.966889,0.857730,0.437302,0.891730,0.494982,
0.287852,0.644998,0.934320,0.682509,0.410931,0.945545,0.871772,0.841700,0.709132,0.709061,0.831778,1.000000,0.867828,0.965411,0.859125,0.400746,0.890041,0.492291,
0.287863,0.643822,0.934547,0.679501,0.409146,0.944352,0.871671,0.841201,0.708496,0.711661,0.832744,1.000000,0.862458,0.968649,0.865749,0.433680,0.891579,0.497466,
0.287875,0.643652,0.935255,0.677293,0.419562,0.944928,0.870129,0.841330,0.708894,0.709624,0.834082,1.000000,0.859549,0.963253,0.863357,0.445254,0.887353,0.493268,
0.287887,0.645697,0.933963,0.676637,0.423688,0.943979,0.868694,0.842618,0.708898,0.711551,0.836779,1.000000,0.864450,0.964353,0.866282,0.460704,0.888688,0.498635,
0.287899,0.644219,0.935062,0.674218,0.409501,0.944137,0.866401,0.840582,0.708822,0.711011,0.837245,0.999923,0.865524,0.965635,0.869932,0.462565,0.891093,0.504172,
0.287911,0.646137,0.935282,0.677887,0.410366,0.944452,0.869447,0.839769,0.708826,0.710697,0.832421,0.998225,0.862942,0.964413,0.868715,0.473147,0.890092,0.505753,
0.287922,0.644276,0.937100,0.676139,0.411117,0.944847,0.866685,0.840609,0.709345,0.709840,0.830695,1.000000,0.866202,0.967783,0.872533,0.431593,0.890332,0.497140,
0.287934,0.646052,0.934264,0.678331,0.411198,0.941958,0.870307,0.839704,0.711899,0.709906,0.830510,0.999394,0.864466,0.968151,0.873734,0.409773,0.889203,0.493458,
0.287946,0.644679,0.935841,0.674240,0.410920,0.944976,0.871231,0.840840,0.713665,0.709450,0.831097,0.999773,0.863605,0.958803,0.871545,0.445678,0.891749,0.494866,
0.287958,0.644822,0.934140,0.674225,0.404337,0.944153,0.870847,0.841138,0.716377,0.710478,0.831312,1.000000,0.861674,0.966575,0.865294,0.438737,0.888867,0.510792,
0.287969,0.645311,0.932857,0.673141,0.408564,0.942956,0.865231,0.840413,0.713678,0.712057,0.830102,1.000000,0.863156,0.960290,0.865555,0.451455,0.889131,0.513400,
0.287981,0.645178,0.934843,0.677500,0.396890,0.945384,0.866479,0.839957,0.714272,0.709958,0.831160,1.000000,0.864967,0.967598,0.865059,0.442793,0.891156,0.508406,
0.287993,0.643559,0.934232,0.682079,0.395075,0.944455,0.869258,0.839632,0.712314,0.710344,0.832874,1.000000,0.861640,0.965379,0.865446,0.427955,0.890207,0.502897,
0.288005,0.644029,0.934671,0.677064,0.395382,0.945238,0.871760,0.839773,0.713572,0.711412,0.830692,1.000000,0.861289,0.959585,0.870109,0.441829,0.889990,0.506505,
0.288016,0.644655,0.934058,0.676849,0.393247,0.945356,0.869102,0.841050,0.712689,0.711754,0.827446,1.000000,0.860449,0.965602,0.870796,0.417863,0.890575,0.507369,
0.288028,0.643463,0.935586,0.681658,0.394030,0.945963,0.869334,0.840559,0.707713,0.710734,0.824598,1.000000,0.865349,0.961104,0.870425,0.463337,0.889480,0.496518,
0.288040,0.645424,0.933437,0.676871,0.404301,0.944765,0.871015,0.840293,0.708702,0.713028,0.826476,0.999624,0.865026,0.967992,0.868714,0.459323,0.889374,0.500869,
0.288052,0.644432,0.934776,0.673336,0.411647,0.946593,0.868887,0.840533,0.708542,0.713091,0.821972,1.000000,0.863854,0.958584,0.868479,0.447198,0.889247,0.499081,
0.288064,0.646041,0.936007,0.681046,0.410808,0.943910,0.866929,0.840238,0.709607,0.713893,0.823590,0.999260,0.864342,0.959673,0.868801,0.459064,0.891145,0.511468,
0.288075,0.645437,0.933053,0.676280,0.409878,0.944040,0.868266,0.841372,0.708684,0.710442,0.823187,1.000000,0.863216,0.960774,0.872240,0.470433,0.892273,0.494355,
0.288087,0.644678,0.932738,0.672326,0.409892,0.944287,0.866248,0.840770,0.709507,0.710426,0.822425,0.998606,0.862186,0.964900,0.872611,0.503539,0.890359,0.497209,
0.288099,0.643429,0.933930,0.670258,0.408562,0.946143,0.866774,0.840637,0.709140,0.712313,0.824906,0.999515,0.863642,0.959227,0.873629,0.489385,0.890436,0.501540,
0.288111,0.645389,0.932632,0.676112,0.410911,0.944007,0.865679,0.839274,0.708451,0.710736,0.823475,0.999981,0.860120,0.967033,0.869367,0.473402,0.891732,0.533786,
0.288122,0.644795,0.935639,0.677005,0.410223,0.945330,0.872522,0.840296,0.709842,0.712393,0.823726,1.000000,0.863901,0.963007,0.869148,0.455953,0.890714,0.497778,
0.288134,0.643294,0.935726,0.668149,0.410564,0.955087,0.866851,0.839457,0.709049,0.711253,0.824111,1.000000,0.866831,0.963328,0.863079,0.488493,0.890108,0.494278,
0.288146,0.645613,0.933589,0.682054,0.405408,0.968393,0.866291,0.839811,0.709067,0.710732,0.824248,0.998663,0.867401,0.965837,0.862069,0.456345,0.892376,0.552216,
0.288158,0.641996,0.935270,0.690079,0.393458,0.945278,0.879954,0.840575,0.709736,0.710496,0.822069,0.997682,0.865277,0.961419,0.863523,0.470305,0.892383,0.486497,
0.288170,0.643631,0.934252,0.681299,0.391894,0.947048,0.874889,0.840830,0.709575,0.709651,0.821878,1.000000,0.865402,0.963359,0.861919,0.452657,0.891143,0.478205,
0.288181,0.645634,0.933535,0.679925,0.394728,0.959677,0.868523,0.840725,0.710842,0.711762,0.822266,1.000000,0.864592,0.962682,0.867463,0.440599,0.892803,0.503534,
0.288193,0.644305,0.934923,0.677054,0.395102,0.945600,0.869904,0.840805,0.710345,0.711706,0.822394,1.000000,0.860689,0.957560,0.871669,0.437839,0.889775,0.497171,
0.288205,0.644152,0.935242,0.676323,0.395088,0.944172,0.866336,0.840911,0.708790,0.714000,0.822824,1.000000,0.868514,0.959316,0.872593,0.474818,0.890806,0.495062,
0.288217,0.643926,0.936111,0.675011,0.395484,0.944318,0.867153,0.839434,0.709627,0.712381,0.823655,1.000000,0.863165,0.968850,0.873178,0.461054,0.890294,0.500491,
0.288228,0.645144,0.935381,0.672788,0.393369,0.943466,0.868198,0.841018,0.709774,0.709851,0.823703,0.998597,0.861941,0.959577,0.870763,0.443424,0.889982,0.507090,
0.288240,0.642874,0.934822,0.673490,0.397326,0.943658,0.866044,0.842214,0.709413,0.709158,0.825184,1.000000,0.863328,0.964946,0.866883,0.455157,0.891267,0.513454,
0.288252,0.641604,0.934630,0.675367,0.411091,0.944509,0.870457,0.840940,0.707337,0.709625,0.826437,0.999213,0.866167,0.960643,0.869917,0.477316,0.889977,0.510848,
0.288264,0.645099,0.932526,0.676718,0.409722,0.943956,0.869580,0.841179,0.709386,0.713284,0.827830,0.999622,0.866984,0.957872,0.866268,0.467163,0.891611,0.510918,
0.288275,0.641217,0.934534,0.680220,0.410532,0.943314,0.872370,0.841371,0.710795,0.711012,0.827227,1.000000,0.861154,0.963167,0.868543,0.469675,0.891120,0.508796,
0.288287,0.643388,0.935740,0.677918,0.409018,0.944019,0.871318,0.841637,0.709009,0.710659,0.828344,0.999416,0.864142,0.958427,0.868693,0.455853,0.891114,0.508173,
0.288299,0.642711,0.933562,0.678258,0.410178,0.962789,0.869114,0.840937,0.709709,0.709144,0.829243,0.999981,0.865017,0.964456,0.867083,0.458350,0.892358,0.511701,
0.288311,0.646287,0.932172,0.678743,0.410940,0.973221,0.870049,0.842177,0.709482,0.713345,0.828808,1.000000,0.866229,0.965646,0.872758,0.442850,0.889473,0.509374,
0.288323,0.646018,0.935169,0.676170,0.409341,0.944498,0.865430,0.842120,0.709943,0.709507,0.826262,1.000000,0.863960,0.963102,0.875804,0.446380,0.892113,0.509069,
0.288334,0.645444,0.937454,0.673800,0.399563,0.946461,0.864339,0.840155,0.708301,0.711071,0.824147,1.000000,0.861054,0.967129,0.874409,0.421024,0.889997,0.508076,
0.288346,0.647525,0.935078,0.673404,0.400635,0.945581,0.866272,0.839554,0.707892,0.710082,0.820483,1.000000,0.862121,0.961385,0.877927,0.392505,0.891015,0.510411,
0.288358,0.645899,0.934128,0.674558,0.396473,0.945576,0.863336,0.840454,0.710184,0.710528,0.825105,1.000000,0.862564,0.959947,0.879132,0.452443,0.889045,0.513798,
0.288370,0.640648,0.935130,0.674870,0.395151,0.945624,0.865961,0.840988,0.709717,0.708778,0.826827,0.998445,0.865047,0.968366,0.880264,0.459477,0.891850,0.512267,
0.288381,0.642634,0.935276,0.671526,0.393017,0.943101,0.862982,0.840053,0.707823,0.709615,0.828630,1.000000,0.864015,0.966388,0.878895,0.427378,0.889400,0.515366,
0.288393,0.642468,0.934752,0.674256,0.393761,0.943838,0.864846,0.840617,0.709512,0.708946,0.827689,0.998980,0.864127,0.963007,0.877922,0.424898,0.891714,0.508964,
0.288405,0.639372,0.935233,0.677199,0.393635,0.945695,0.868850,0.841578,0.709294,0.708206,0.828059,1.000000,0.859335,0.964967,0.876752,0.395284,0.891075,0.508598,
0.288417,0.638349,0.933870,0.675430,0.395229,0.945028,0.865136,0.840449,0.709159,0.714599,0.826546,1.000000,0.862538,0.966482,0.877658,0.421751,0.892316,0.512530,
0.288428,0.639287,0.934825,0.673845,0.394568,0.956381,0.865064,0.840332,0.709684,0.713823,0.826423,0.999921,0.859981,0.968003,0.879705,0.423152,0.892198,0.513052,
0.288440,0.639140,0.933909,0.675701,0.409676,0.951747,0.868219,0.840174,0.708119,0.711797,0.827599,1.000000,0.858800,0.960925,0.876478,0.436007,0.892680,0.515665,
0.288452,0.640641,0.935313,0.676007,0.410987,0.944877,0.868341,0.842706,0.710516,0.710499,0.828434,0.999723,0.863975,0.956745,0.876281,0.450762,0.890792,0.517588,
0.288464,0.638851,0.935484,0.676684,0.409937,0.944913,0.869758,0.840051,0.708236,0.711599,0.827979,0.997559,0.869682,0.962788,0.875145,0.443230,0.890713,0.520145,
0.288476,0.637937,0.934058,0.675905,0.410492,0.945211,0.871572,0.840956,0.709737,0.713196,0.828293,1.000000,0.863210,0.969052,0.872535,0.416675,0.892941,0.518879,
0.288487,0.637468,0.933643,0.676627,0.410888,0.942464,0.868832,0.842027,0.709086,0.711882,0.829108,1.000000,0.863522,0.959549,0.871292,0.410803,0.891946,0.526108,
0.288499,0.639377,0.935222,0.679442,0.409312,0.944275,0.870326,0.840330,0.708454,0.715298,0.831011,1.000000,0.863618,0.958403,0.875111,0.406606,0.891032,0.527193,
0.288511,0.639499,0.936036,0.679117,0.409484,0.945944,0.872158,0.841501,0.709812,0.714077,0.832588,1.000000,0.862062,0.963039,0.878535,0.418104,0.890515,0.520723,
0.288523,0.638128,0.933430,0.677705,0.398370,0.961384,0.869814,0.839065,0.711264,0.714501,0.831687,1.000000,0.862330,0.961287,0.884805,0.429791,0.891403,0.516892,
0.288534,0.638274,0.936990,0.672754,0.393998,0.959606,0.868605,0.841045,0.709336,0.710160,0.832573,0.999112,0.865075,0.962051,0.887218,0.424919,0.892776,0.527038,
0.288546,0.639973,0.936265,0.673484,0.393536,0.945927,0.869778,0.839171,0.708687,0.710361,0.833112,1.000000,0.863109,0.963956,0.879750,0.413682,0.890574,0.543825,
0.288558,0.638684,0.934860,0.674478,0.396070,0.946751,0.869330,0.840995,0.709280,0.708581,0.830992,0.997720,0.860025,0.974074,0.885116,0.392496,0.891443,0.536699,
0.288570,0.640966,0.933348,0.676262,0.393637,0.944428,0.869323,0.841526,0.710494,0.712788,0.831404,1.000000,0.856438,0.965585,0.888432,0.405121,0.892593,0.528318,
0.288582,0.639788,0.934940,0.675261,0.394396,0.952092,0.869829,0.841397,0.708306,0.711439,0.833239,1.000000,0.859132,0.957096,0.890503,0.414314,0.892032,0.532791,
0.288593,0.638667,0.933846,0.677301,0.395630,0.966916,0.867891,0.841715,0.710764,0.713509,0.834648,1.000000,0.859019,0.963650,0.888243,0.409003,0.891523,0.537382,
0.288605,0.639104,0.935169,0.677429,0.395327,0.956935,0.867333,0.841056,0.708453,0.710990,0.831362,0.998854,0.868281,0.965545,0.880771,0.416296,0.891430,0.535524,
0.288617,0.639295,0.933958,0.676958,0.405277,0.944898,0.868335,0.841887,0.709926,0.714377,0.826150,0.999533,0.860950,0.965770,0.876738,0.403632,0.893003,0.541291,
0.288629,0.637900,0.934485,0.675251,0.410628,0.944003,0.868716,0.838929,0.710058,0.710259,0.827269,0.998557,0.868463,0.969211,0.871031,0.416211,0.893203,0.528274,
0.288640,0.636256,0.932871,0.677584,0.410986,0.945799,0.868914,0.840058,0.708390,0.711796,0.829042,1.000000,0.860977,0.965742,0.868117,0.403877,0.891755,0.528761,
0.288652,0.639515,0.935793,0.679294,0.409636,0.943388,0.874021,0.841711,0.708786,0.710593,0.827111,1.000000,0.865351,0.957032,0.869076,0.397181,0.891260,0.525303,
0.288664,0.642380,0.935429,0.683350,0.406557,0.944765,0.872311,0.841575,0.707163,0.710711,0.827525,1.000000,0.865215,0.964732,0.871569,0.384581,0.892781,0.517327,
0.288676,0.639451,0.935038,0.684837,0.410700,0.944119,0.873600,0.842305,0.708300,0.710023,0.823748,0.999677,0.866287,0.964275,0.881323,0.362158,0.891700,0.504369,
0.288687,0.647098,0.938261,0.681985,0.409574,0.946582,0.872979,0.839791,0.709765,0.709002,0.823802,1.000000,0.863652,0.966931,0.880395,0.372619,0.892479,0.506214,
0.288699,0.644329,0.933893,0.681472,0.410019,0.946441,0.872613,0.841332,0.708276,0.709548,0.823818,1.000000,0.865581,0.967543,0.880864,0.408085,0.892246,0.503207,
0.288711,0.645841,0.933663,0.679336,0.410376,0.944892,0.870954,0.840589,0.708835,0.708906,0.825505,1.000000,0.867524,0.968262,0.877721,0.385103,0.890593,0.513248,
0.288723,0.644076,0.933908,0.673960,0.409954,0.944822,0.871664,0.840193,0.710367,0.711350,0.823513,1.000000,0.863323,0.964362,0.886694,0.375529,0.891528,0.523863,
0.288735,0.645063,0.934222,0.673297,0.410283,0.942951,0.867876,0.841205,0.706923,0.710906,0.824203,1.000000,0.862155,0.960773,0.878785,0.380883,0.892423,0.528679,
0.288746,0.643680,0.933628,0.676774,0.409924,0.943817,0.869897,0.839931,0.710250,0.710646,0.823743,1.000000,0.866807,0.965309,0.875521,0.376215,0.891380,0.530795,
0.288758,0.644623,0.934083,0.682397,0.406994,0.945304,0.874635,0.841846,0.707952,0.710750,0.823200,0.999785,0.860877,0.965444,0.877615,0.383274,0.892039,0.524233,
0.288770,0.644285,0.934415,0.680992,0.393327,0.946154,0.873397,0.840372,0.710524,0.710454,0.821547,1.000000,0.865739,0.962751,0.875737,0.402629,0.891503,0.515148,
0.288782,0.646362,0.935226,0.684203,0.394054,0.946775,0.870856,0.840001,0.708548,0.711298,0.822353,1.000000,0.865073,0.963255,0.874576,0.385038,0.893243,0.504307,
0.288793,0.645105,0.935166,0.684113,0.392999,0.945671,0.874606,0.839485,0.709229,0.709361,0.821855,1.000000,0.863662,0.972826,0.869648,0.376371,0.890949,0.502006,
0.288805,0.646196,0.934777,0.684655,0.396098,0.944898,0.873453,0.840667,0.708900,0.710685,0.824132,0.999361,0.864497,0.961980,0.872071,0.364533,0.890581,0.493672,
0.288817,0.646280,0.935464,0.683907,0.409544,0.945639,0.872118,0.838846,0.707914,0.709938,0.826305,0.998701,0.859909,0.961365,0.875575,0.360194,0.890368,0.494259,
0.288829,0.645386,0.935451,0.673273,0.411542,0.946948,0.871308,0.841526,0.708093,0.708558,0.825533,1.000000,0.864551,0.969427,0.866369,0.369965,0.892116,0.505540,
0.288840,0.646106,0.934742,0.676602,0.408905,0.945162,0.868048,0.841329,0.709270,0.710647,0.826621,1.000000,0.865531,0.965525,0.871460,0.383690,0.890287,0.506121,
0.288852,0.645825,0.932758,0.676496,0.410896,0.945518,0.873633,0.841698,0.710174,0.710296,0.826393,0.999658,0.864894,0.953352,0.869902,0.382726,0.891109,0.506166,
0.288864,0.645900,0.936625,0.677977,0.410138,0.944812,0.868895,0.840905,0.709338,0.711207,0.826642,1.000000,0.859406,0.960991,0.872635,0.357201,0.890659,0.505313,
0.288876,0.644625,0.932441,0.675501,0.410719,0.944580,0.868778,0.840392,0.708690,0.709439,0.828672,1.000000,0.859409,0.967193,0.870323,0.372607,0.891973,0.500458,
0.288888,0.644603,0.935130,0.674341,0.408807,0.945200,0.869747,0.841281,0.709229,0.713606,0.828560,0.997968,0.863136,0.965467,0.868628,0.395819,0.892244,0.509219,
0.288899,0.644862,0.935076,0.667553,0.410455,0.943414,0.866252,0.840269,0.707784,0.709140,0.827098,0.999981,0.861917,0.963003,0.872157,0.383429,0.887861,0.515977,
0.288911,0.644237,0.935968,0.665313,0.411408,0.945837,0.863580,0.839226,0.707811,0.711579,0.827479,1.000000,0.857700,0.959994,0.876030,0.356973,0.892308,0.521725,
0.288923,0.644997,0.933458,0.670945,0.409956,0.943211,0.860535,0.838652,0.709125,0.708480,0.827577,1.000000,0.855496,0.959223,0.873695,0.380428,0.890617,0.513041,
0.288935,0.643249,0.934100,0.679849,0.397792,0.944414,0.869484,0.840216,0.707540,0.713111,0.826048,0.999957,0.858077,0.969893,0.877355,0.360931,0.890796,0.500567,
